Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Disabled_Access,Lift,province,Municipality
429000.0,2830,HOUSE,HOUSE,GOOD,3.0,147.0,False,,,,,,,,293.0,3.0,,,,Antwerpen,Willebroek
320376.0,7170,HOUSE,HOUSE,GOOD,3.0,187.0,False,,,,,1.0,505.0,505.0,571.0,,,,,Henegouwen,Manage
189000.0,8420,APARTMENT,APARTMENT,AS_NEW,1.0,36.0,False,,,1.0,,,,,,1.0,,0.0,1.0,West-Vlaanderen,Wenduine
179000.0,1350,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,97.0,False,0.0,,1.0,15.0,1.0,5.0,5.0,,2.0,0.0,0.0,0.0,Waals-Brabant,Orp-Le-Grand
249000.0,4520,HOUSE,HOUSE,GOOD,3.0,150.0,False,,,1.0,37.0,1.0,291.0,291.0,389.0,3.0,0.0,,0.0,Luik,Wanze
,8210,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,West-Vlaanderen,Zedelgem
225000.0,2290,APARTMENT,APARTMENT,GOOD,2.0,98.0,False,,,,,,,,,4.0,,,,Antwerpen,Vorselaar
,9820,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Oost-Vlaanderen,Schelderode
185000.0,7866,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,105.0,False,,,,,,,,450.0,3.0,0.0,0.0,0.0,Henegouwen,Ollignies
339000.0,9620,HOUSE,HOUSE,TO_RENOVATE,4.0,184.0,False,,,,,,,,416.0,,,,,Oost-Vlaanderen,Zottegem
115000.0,8500,APARTMENT,APARTMENT,,1.0,59.0,False,0.0,,,,,,,,,,0.0,,West-Vlaanderen,Kortrijk
395000.0,9000,APARTMENT,DUPLEX,GOOD,3.0,186.0,False,,,1.0,8.0,,,,,,,0.0,0.0,Oost-Vlaanderen,Gent
,4000,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Luik,Rocourt
194000.0,8430,APARTMENT,APARTMENT,GOOD,2.0,68.0,False,1.0,,1.0,,,,,,2.0,,,,West-Vlaanderen,Middelkerke
749000.0,1640,HOUSE,VILLA,JUST_RENOVATED,4.0,195.0,False,,1.0,1.0,50.0,1.0,1100.0,1100.0,1322.0,4.0,,,,Vlaams-Brabant,Sint-genesius-rode
465000.0,9230,APARTMENT,APARTMENT,,3.0,185.0,False,,,1.0,22.0,,,,,2.0,,,1.0,Oost-Vlaanderen,Wetteren
259000.0,1600,APARTMENT,APARTMENT,GOOD,2.0,98.0,False,0.0,,1.0,4.0,,,,,,,,,Vlaams-Brabant,Sint-pieters-leeuw
205000.0,8850,HOUSE,HOUSE,TO_RENOVATE,3.0,128.0,False,,,,,1.0,820.0,820.0,1345.0,4.0,,0.0,0.0,West-Vlaanderen,Ardooie
269000.0,4020,HOUSE,TOWN_HOUSE,GOOD,3.0,100.0,False,,,1.0,40.0,1.0,450.0,450.0,650.0,3.0,1.0,0.0,0.0,Luik,Wandre
1095000.0,2890,HOUSE,MANSION,GOOD,6.0,680.0,False,,1.0,,,,,,632.0,2.0,0.0,0.0,0.0,Antwerpen,Sint-amands
235000.0,4101,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,110.0,False,,,,,1.0,195.0,195.0,307.0,2.0,,,,Luik,Jemeppe-Sur-Meuse
455000.0,6211,HOUSE,HOUSE,AS_NEW,3.0,147.0,False,0.0,,1.0,60.0,1.0,600.0,600.0,700.0,4.0,,,,Henegouwen,Mellet
495000.0,6700,HOUSE,HOUSE,,6.0,500.0,False,,,,,,,,2800.0,,0.0,0.0,0.0,Luxemburg,Toernich
,8800,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,West-Vlaanderen,Rumbeke
695000.0,8301,APARTMENT,APARTMENT,TO_RENOVATE,2.0,69.0,False,0.0,,1.0,16.0,,,,,,,,1.0,West-Vlaanderen,Ramskapelle
415000.0,3000,APARTMENT,APARTMENT,GOOD,3.0,114.0,False,,,1.0,2.0,,,,,,,,,Vlaams-Brabant,Leuven
610000.0,8670,HOUSE,VILLA,AS_NEW,4.0,354.0,False,,,1.0,,1.0,448.0,448.0,600.0,4.0,,0.0,0.0,West-Vlaanderen,Wulpen
215000.0,1160,APARTMENT,GROUND_FLOOR,GOOD,1.0,55.0,False,0.0,,1.0,,,,,,,0.0,1.0,0.0,Brussel,Oudergem
1495000.0,9880,HOUSE,VILLA,AS_NEW,6.0,238.0,True,0.0,1.0,,,,,,7520.0,4.0,0.0,0.0,,Oost-Vlaanderen,Poeke
185000.0,5190,HOUSE,HOUSE,GOOD,2.0,115.0,False,,,,,,,,583.0,3.0,,,,Namen,Spy
269000.0,9300,APARTMENT,APARTMENT,GOOD,2.0,91.0,False,,,1.0,5.0,,,,,,,,,Oost-Vlaanderen,Aalst
1995000.0,8300,HOUSE,HOUSE,GOOD,4.0,211.0,False,0.0,,1.0,,,,,340.0,3.0,,1.0,0.0,West-Vlaanderen,Westkapelle
475000.0,8300,APARTMENT,APARTMENT,,1.0,59.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Westkapelle
289000.0,2500,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,91.0,False,,,1.0,11.0,,,,,2.0,,,,Antwerpen,Lier
1250000.0,1000,HOUSE,APARTMENT_BLOCK,GOOD,6.0,365.0,True,0.0,,1.0,85.0,,,,300.0,2.0,,,,Brussel,Brussel
219000.0,8900,APARTMENT,APARTMENT,GOOD,2.0,90.0,False,0.0,,,,,,,,,,,1.0,West-Vlaanderen,Sint-Jan
270000.0,8430,APARTMENT,APARTMENT,,2.0,92.0,False,,,1.0,4.0,,,,,3.0,,0.0,0.0,West-Vlaanderen,Middelkerke
395000.0,2100,HOUSE,TOWN_HOUSE,TO_RENOVATE,3.0,255.0,False,,,,,1.0,140.0,140.0,290.0,2.0,,,,Antwerpen,Deurne
399000.0,8370,APARTMENT,APARTMENT,GOOD,2.0,82.0,False,1.0,,1.0,,,,,,2.0,,,1.0,West-Vlaanderen,Uitkerke
199000.0,4032,HOUSE,HOUSE,GOOD,3.0,100.0,False,0.0,,1.0,50.0,1.0,40.0,40.0,205.0,2.0,0.0,0.0,0.0,Luik,Chênee
179900.0,6230,HOUSE,HOUSE,TO_RENOVATE,3.0,230.0,False,0.0,,1.0,118.0,1.0,470.0,470.0,896.0,2.0,0.0,0.0,0.0,Henegouwen,Viesville
249000.0,2570,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,177.0,False,,,1.0,,,,,143.0,2.0,,0.0,0.0,Antwerpen,Duffel
1050000.0,1150,HOUSE,VILLA,AS_NEW,4.0,210.0,True,0.0,,1.0,12.0,1.0,300.0,300.0,592.0,4.0,0.0,0.0,0.0,Brussel,Sint-pieters-woluwe
750000.0,8370,APARTMENT,APARTMENT,GOOD,2.0,200.0,True,,,1.0,19.0,,,,,,,0.0,1.0,West-Vlaanderen,Uitkerke
560000.0,3840,HOUSE,HOUSE,GOOD,4.0,290.0,False,,1.0,1.0,96.0,,,,777.0,4.0,,,,Limburg,Voort
499000.0,1200,APARTMENT,PENTHOUSE,AS_NEW,2.0,112.0,True,1.0,,1.0,29.0,,,,,2.0,0.0,1.0,1.0,Brussel,Sint-lambrechts-woluwe
440000.0,2970,HOUSE,HOUSE,GOOD,5.0,217.0,True,,,,,,,,553.0,3.0,,,,Antwerpen,Schilde
697500.0,2000,APARTMENT,PENTHOUSE,GOOD,3.0,147.0,False,0.0,,1.0,13.0,,,,,2.0,0.0,,1.0,Antwerpen,Antwerpen
199000.0,4400,HOUSE,HOUSE,GOOD,2.0,136.0,False,,,1.0,,1.0,140.0,140.0,335.0,2.0,,,,Luik,Mons-Lez-Liège
285000.0,2500,HOUSE,HOUSE,GOOD,4.0,125.0,False,1.0,,1.0,25.0,1.0,25.0,25.0,88.0,2.0,,,,Antwerpen,Lier
245000.0,9050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,106.0,False,0.0,,,,,,,,2.0,0.0,0.0,1.0,Oost-Vlaanderen,Ledeberg
250000.0,29754,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,200.0,False,,,1.0,,,,,0.0,,1.0,,,Unknown,Unknown
199000.0,7500,APARTMENT,GROUND_FLOOR,GOOD,1.0,118.0,False,0.0,,1.0,5.0,1.0,80.0,80.0,,2.0,0.0,0.0,1.0,Henegouwen,Tournai
125000.0,9000,APARTMENT,FLAT_STUDIO,GOOD,1.0,25.0,False,,,,,,,,,,,,,Oost-Vlaanderen,Gent
135000.0,4470,HOUSE,HOUSE,,2.0,85.0,False,0.0,,,,1.0,180.0,180.0,265.0,2.0,0.0,0.0,0.0,Luik,Saint-georges-sur-meuse
349000.0,1080,HOUSE,APARTMENT_BLOCK,,2.0,175.0,False,,,,,,,,0.0,,,,,Brussel,Sint-jans-molenbeek
459000.0,8840,HOUSE,HOUSE,GOOD,4.0,223.0,False,,,1.0,,,,,432.0,,,,,West-Vlaanderen,Westrozebeke
89000.0,4420,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,80.0,False,0.0,,,,,,,60.0,3.0,0.0,0.0,0.0,Luik,Tilleur
200000.0,9000,APARTMENT,FLAT_STUDIO,GOOD,1.0,27.0,False,1.0,,,,,,,,,,,1.0,Oost-Vlaanderen,Gent
249000.0,8670,APARTMENT,APARTMENT,TO_RENOVATE,3.0,106.0,False,,,,,,,,,,,,,West-Vlaanderen,Wulpen
1285000.0,9991,HOUSE,VILLA,AS_NEW,4.0,330.0,False,0.0,,,,,,,3121.0,,1.0,,,Oost-Vlaanderen,Adegem
980000.0,1050,APARTMENT,APARTMENT,AS_NEW,2.0,141.0,True,,,1.0,3.0,,,,,3.0,0.0,0.0,1.0,Brussel,Elsene
265000.0,8800,APARTMENT,APARTMENT,GOOD,2.0,94.0,False,,,1.0,11.0,,,,,,,,1.0,West-Vlaanderen,Rumbeke
239000.0,8800,APARTMENT,APARTMENT,GOOD,2.0,101.0,False,0.0,,1.0,10.0,,,,,,,,1.0,West-Vlaanderen,Rumbeke
400000.0,1495,HOUSE,HOUSE,GOOD,4.0,264.0,True,,,1.0,,1.0,552.0,552.0,692.0,4.0,0.0,0.0,0.0,Waals-Brabant,Villers-la-ville
,2275,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Antwerpen,Wechelderzande
795000.0,9000,APARTMENT,APARTMENT,GOOD,2.0,178.0,False,0.0,,,,,,,,4.0,0.0,0.0,1.0,Oost-Vlaanderen,Gent
189000.0,3300,APARTMENT,GROUND_FLOOR,AS_NEW,1.0,85.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0,Vlaams-Brabant,Vissenaken
215000.0,3000,APARTMENT,APARTMENT,GOOD,1.0,22.0,False,,,1.0,,,,,,,,,1.0,Vlaams-Brabant,Leuven
419000.0,2018,APARTMENT,APARTMENT,,2.0,110.0,False,,,1.0,27.0,,,,,2.0,,,1.0,Antwerpen,Antwerpen
598000.0,8301,APARTMENT,APARTMENT,,2.0,96.0,False,0.0,,1.0,4.0,,,,,,,,1.0,West-Vlaanderen,Ramskapelle
355000.0,9000,APARTMENT,APARTMENT,GOOD,2.0,91.0,True,0.0,,1.0,14.0,,,,,,,,,Oost-Vlaanderen,Gent
1780000.0,1390,HOUSE,EXCEPTIONAL_PROPERTY,AS_NEW,5.0,463.0,True,,,1.0,120.0,,,,5089.0,4.0,1.0,0.0,0.0,Waals-Brabant,Nethen
1420000.0,2530,HOUSE,HOUSE,AS_NEW,5.0,617.0,True,0.0,,1.0,,,,,2335.0,3.0,,1.0,0.0,Antwerpen,Boechout
195000.0,2100,APARTMENT,APARTMENT,GOOD,2.0,74.0,False,,,1.0,1.0,,,,,2.0,,,,Antwerpen,Deurne
410000.0,3401,HOUSE,HOUSE,,3.0,311.0,False,0.0,,,,,,,924.0,3.0,0.0,0.0,0.0,Vlaams-Brabant,Wezeren
290000.0,9230,HOUSE,HOUSE,AS_NEW,2.0,137.0,True,0.0,,1.0,,,,,90.0,2.0,,,0.0,Oost-Vlaanderen,Wetteren
300000.0,9041,APARTMENT,APARTMENT,AS_NEW,2.0,87.0,True,0.0,,1.0,15.0,,,,,,,,1.0,Oost-Vlaanderen,Oostakker
316000.0,3500,APARTMENT,APARTMENT,,1.0,79.0,False,,,1.0,10.0,,,,,2.0,,,1.0,Limburg,Sint-Lambrechts-Herk
199000.0,2140,HOUSE,HOUSE,GOOD,4.0,100.0,False,,,,,,,,39.0,4.0,,0.0,0.0,Antwerpen,Borgerhout
369000.0,1790,HOUSE,HOUSE,GOOD,3.0,190.0,False,0.0,,1.0,,,,,570.0,4.0,0.0,0.0,0.0,Vlaams-Brabant,Teralfene
229000.0,1180,APARTMENT,APARTMENT,TO_RENOVATE,1.0,65.0,False,,,,,,,,,2.0,0.0,0.0,0.0,Brussel,Ukkel
900000.0,1651,HOUSE,HOUSE,GOOD,4.0,194.0,True,0.0,,1.0,,,,,20734.0,4.0,0.0,0.0,0.0,Vlaams-Brabant,Lot
499783.0,9080,HOUSE,HOUSE,AS_NEW,3.0,,False,,,1.0,,,,,509.0,4.0,,,,Oost-Vlaanderen,Zeveneken
360000.0,8000,HOUSE,MANSION,TO_RENOVATE,2.0,174.0,False,,1.0,,,,,,74.0,2.0,0.0,0.0,0.0,West-Vlaanderen,Koolkerke
235000.0,9400,HOUSE,HOUSE,GOOD,2.0,80.0,False,0.0,,1.0,,1.0,53.0,53.0,98.0,2.0,0.0,,0.0,Oost-Vlaanderen,Voorde
449500.0,3680,HOUSE,HOUSE,GOOD,4.0,236.0,False,,,,,,,,864.0,4.0,,,,Limburg,Opoeteren
187000.0,2020,APARTMENT,APARTMENT,,2.0,84.0,False,,,1.0,,,,,,2.0,,,,Antwerpen,Antwerpen
775000.0,7180,HOUSE,HOUSE,TO_RENOVATE,6.0,555.0,False,0.0,,,,1.0,11900.0,11900.0,11900.0,4.0,0.0,0.0,0.0,Henegouwen,Seneffe
249000.0,2000,APARTMENT,DUPLEX,AS_NEW,1.0,61.0,False,,,,,,,,,2.0,,,1.0,Antwerpen,Antwerpen
400000.0,1070,HOUSE,HOUSE,GOOD,4.0,185.0,False,0.0,,1.0,10.0,1.0,145.0,145.0,215.0,2.0,0.0,0.0,0.0,Brussel,Anderlecht
369000.0,1140,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,135.0,False,,,1.0,30.0,,,,,2.0,,,,Brussel,Evere
445000.0,3140,APARTMENT,APARTMENT,GOOD,2.0,114.0,False,,,1.0,,,,,,3.0,,,,Vlaams-Brabant,Keerbergen
595000.0,8570,HOUSE,MANSION,TO_BE_DONE_UP,3.0,275.0,False,,,,,,,,1947.0,,,,,West-Vlaanderen,Vichte
109000.0,2060,APARTMENT,FLAT_STUDIO,TO_RENOVATE,1.0,27.0,False,,,1.0,6.0,,,,,2.0,,,1.0,Antwerpen,Antwerpen
330000.0,1200,APARTMENT,APARTMENT,AS_NEW,2.0,95.0,False,,1.0,1.0,6.0,,,,,2.0,0.0,1.0,1.0,Brussel,Sint-lambrechts-woluwe
548000.0,4900,HOUSE,VILLA,AS_NEW,4.0,190.0,False,0.0,,1.0,34.0,,,,788.0,2.0,0.0,0.0,0.0,Luik,Spa
155000.0,4032,HOUSE,HOUSE,GOOD,2.0,82.0,False,0.0,,1.0,,1.0,48.0,48.0,80.0,2.0,,0.0,0.0,Luik,Chênee
314000.0,5100,APARTMENT,DUPLEX,AS_NEW,3.0,117.0,False,0.0,,1.0,6.0,,,,,2.0,0.0,0.0,0.0,Namen,Wépion
,2000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Antwerpen,Antwerpen
265000.0,4400,HOUSE,HOUSE,AS_NEW,3.0,135.0,False,1.0,,1.0,10.0,1.0,50.0,50.0,145.0,2.0,0.0,0.0,0.0,Luik,Mons-Lez-Liège
299000.0,8430,HOUSE,HOUSE,GOOD,3.0,160.0,False,,,,,1.0,286.0,286.0,488.0,3.0,,0.0,0.0,West-Vlaanderen,Middelkerke
2700000.0,8620,APARTMENT,APARTMENT,GOOD,2.0,293.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Sint-Joris
1365000.0,8300,HOUSE,HOUSE,AS_NEW,3.0,155.0,True,0.0,,1.0,,,,,88.0,2.0,0.0,0.0,0.0,West-Vlaanderen,Westkapelle
895000.0,9200,HOUSE,HOUSE,GOOD,3.0,636.0,True,0.0,,1.0,155.0,,,,650.0,,,1.0,,Oost-Vlaanderen,Sint-Gillis-Dendermonde
235000.0,9300,HOUSE,HOUSE,GOOD,2.0,134.0,False,,,1.0,,,,,0.0,,,,,Oost-Vlaanderen,Aalst
345000.0,3550,HOUSE,HOUSE,AS_NEW,4.0,190.0,False,,,,,,,,306.0,3.0,,,,Limburg,Zolder
385000.0,9080,APARTMENT,APARTMENT,AS_NEW,3.0,121.0,False,,,1.0,4.0,,,,,,,0.0,1.0,Oost-Vlaanderen,Zeveneken
580000.0,6700,HOUSE,HOUSE,GOOD,5.0,347.0,False,,,,,1.0,32.0,32.0,424.0,2.0,,,,Luxemburg,Toernich
295000.0,5190,HOUSE,HOUSE,,3.0,163.0,False,,,,,,,,750.0,3.0,,,,Namen,Spy
1195000.0,1180,APARTMENT,APARTMENT,GOOD,4.0,316.0,True,0.0,,1.0,19.0,,,,,2.0,0.0,0.0,1.0,Brussel,Ukkel
650000.0,1180,HOUSE,HOUSE,GOOD,4.0,231.0,False,0.0,,1.0,25.0,1.0,130.0,130.0,460.0,2.0,0.0,0.0,0.0,Brussel,Ukkel
295000.0,2140,HOUSE,HOUSE,GOOD,4.0,193.0,False,,,,,,,,49.0,3.0,,,,Antwerpen,Borgerhout
645000.0,1020,HOUSE,HOUSE,,4.0,312.0,False,0.0,,,,,,,260.0,2.0,0.0,0.0,0.0,Brussel,Laken
369000.0,3080,HOUSE,HOUSE,,3.0,173.0,False,0.0,,,,,,,540.0,4.0,0.0,0.0,0.0,Vlaams-Brabant,Vossem
184000.0,9200,APARTMENT,GROUND_FLOOR,GOOD,2.0,80.0,False,,,,,,,,,,,,,Oost-Vlaanderen,Sint-Gillis-Dendermonde
245000.0,9473,APARTMENT,APARTMENT,GOOD,2.0,91.0,False,0.0,,1.0,2.0,,,,,4.0,0.0,0.0,,Oost-Vlaanderen,Welle
395500.0,9420,HOUSE,HOUSE,AS_NEW,3.0,131.0,True,0.0,,1.0,13.0,1.0,62.0,62.0,139.0,2.0,0.0,0.0,0.0,Oost-Vlaanderen,Vlekkem
259000.0,3980,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,130.0,False,0.0,,1.0,,1.0,840.0,840.0,840.0,3.0,,,,Limburg,Tessenderlo
219000.0,8400,APARTMENT,APARTMENT,GOOD,1.0,,False,,,1.0,2.0,,,,,,,,1.0,West-Vlaanderen,Zandvoorde
1195000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,115.0,True,,,1.0,4.0,,,,,2.0,0.0,,1.0,West-Vlaanderen,Westkapelle
159000.0,8820,APARTMENT,APARTMENT,GOOD,1.0,73.0,False,,,,,,,,,,,0.0,1.0,West-Vlaanderen,Torhout
299000.0,8790,HOUSE,HOUSE,GOOD,2.0,130.0,False,,,1.0,53.0,,,,225.0,3.0,,,,West-Vlaanderen,Waregem
465000.0,9200,HOUSE,HOUSE,AS_NEW,3.0,151.0,False,0.0,,1.0,,1.0,300.0,300.0,300.0,3.0,0.0,0.0,0.0,Oost-Vlaanderen,Sint-Gillis-Dendermonde
119000.0,7700,HOUSE,HOUSE,GOOD,4.0,131.0,False,0.0,,,,,,,53.0,2.0,0.0,,,Henegouwen,Moeskroen
479000.0,8470,HOUSE,VILLA,GOOD,3.0,188.0,False,0.0,,,,,,,632.0,4.0,0.0,0.0,0.0,West-Vlaanderen,Zevekote
260000.0,1650,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,77.0,False,,,1.0,,,,,,2.0,,,1.0,Vlaams-Brabant,Beersel
149000.0,6220,APARTMENT,APARTMENT,GOOD,2.0,,False,,,,,,,,,2.0,,,,Henegouwen,Wangenies
465000.0,3545,APARTMENT,PENTHOUSE,AS_NEW,2.0,170.0,False,,,1.0,60.0,,,,,3.0,0.0,0.0,1.0,Limburg,Zelem
690000.0,1150,APARTMENT,APARTMENT,,2.0,116.0,False,,,1.0,15.0,,,,,,0.0,0.0,0.0,Brussel,Sint-pieters-woluwe
,1070,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Brussel,Anderlecht
395000.0,1090,HOUSE,TOWN_HOUSE,,6.0,220.0,False,0.0,,1.0,30.0,1.0,30.0,30.0,110.0,2.0,,,,Brussel,Jette
599000.0,8300,APARTMENT,APARTMENT,AS_NEW,2.0,82.0,True,0.0,,1.0,3.0,,,,,2.0,,,1.0,West-Vlaanderen,Westkapelle
294000.0,8710,APARTMENT,APARTMENT,GOOD,2.0,89.0,False,,,1.0,44.0,,,,,,,,,West-Vlaanderen,Wielsbeke
347500.0,1932,APARTMENT,APARTMENT,GOOD,2.0,82.0,False,0.0,,1.0,6.0,,,,,,,,1.0,Vlaams-Brabant,Sint-Stevens-Woluwe
430000.0,1080,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,6.0,300.0,False,,,1.0,20.0,,,,0.0,2.0,,,,Brussel,Sint-jans-molenbeek
885000.0,4000,APARTMENT,PENTHOUSE,AS_NEW,3.0,368.0,False,0.0,,1.0,180.0,,,,,2.0,0.0,0.0,1.0,Luik,Rocourt
810000.0,1200,APARTMENT,PENTHOUSE,AS_NEW,3.0,141.0,True,0.0,,1.0,11.0,,,,,2.0,0.0,1.0,1.0,Brussel,Sint-lambrechts-woluwe
435000.0,9051,HOUSE,HOUSE,GOOD,2.0,172.0,False,0.0,,1.0,18.0,1.0,351.0,351.0,351.0,,,,,Oost-Vlaanderen,Sint-Denijs-Westrem
229000.0,9900,HOUSE,APARTMENT_BLOCK,GOOD,4.0,257.0,False,0.0,,1.0,,,,,110.0,2.0,0.0,0.0,,Oost-Vlaanderen,Eeklo
195000.0,2170,APARTMENT,APARTMENT,GOOD,2.0,100.0,False,,,1.0,,,,,,3.0,,,1.0,Antwerpen,Merksem
449000.0,1040,APARTMENT,APARTMENT,GOOD,3.0,120.0,False,,,1.0,4.0,,,,,2.0,0.0,0.0,1.0,Brussel,Etterbeek
499000.0,1000,HOUSE,MIXED_USE_BUILDING,TO_RENOVATE,2.0,234.0,False,0.0,,,,,,,50.0,2.0,0.0,0.0,0.0,Brussel,Brussel
549000.0,3191,HOUSE,HOUSE,,4.0,251.0,True,,,,,,,,1560.0,,,,,Vlaams-Brabant,Hever
470000.0,1000,APARTMENT,TRIPLEX,GOOD,5.0,168.0,False,0.0,,1.0,14.0,,,,,2.0,0.0,0.0,0.0,Brussel,Brussel
779000.0,9320,HOUSE,VILLA,GOOD,4.0,217.0,True,0.0,,1.0,,1.0,3000.0,3000.0,3270.0,4.0,0.0,,,Oost-Vlaanderen,Nieuwerkerken
295000.0,1601,HOUSE,HOUSE,,3.0,96.0,False,0.0,,1.0,,1.0,120.0,120.0,219.0,,,,,Vlaams-Brabant,Ruisbroek
1240000.0,8300,APARTMENT,TRIPLEX,GOOD,4.0,199.0,False,,,1.0,17.0,,,,,,,0.0,0.0,West-Vlaanderen,Westkapelle
285000.0,8880,HOUSE,HOUSE,TO_RENOVATE,4.0,339.0,False,,,,,,,,596.0,4.0,,0.0,0.0,West-Vlaanderen,Sint-Eloois-Winkel
430000.0,2980,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,186.0,False,,1.0,,,,,,1285.0,4.0,,,,Antwerpen,Zoersel
395000.0,3300,HOUSE,HOUSE,GOOD,6.0,250.0,True,,,1.0,71.0,,,,160.0,2.0,,,,Vlaams-Brabant,Vissenaken
289000.0,9050,APARTMENT,APARTMENT,,3.0,147.0,False,0.0,,1.0,75.0,,,,,,,,,Oost-Vlaanderen,Ledeberg
155000.0,9900,HOUSE,HOUSE,TO_RENOVATE,1.0,97.0,False,0.0,,1.0,,,,,456.0,,,,,Oost-Vlaanderen,Eeklo
300000.0,8370,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,83.0,False,,,,,,,,,2.0,,,1.0,West-Vlaanderen,Uitkerke
420000.0,6747,HOUSE,HOUSE,GOOD,3.0,120.0,False,,,1.0,10.0,1.0,700.0,700.0,815.0,4.0,,,,Luxemburg,Saint-léger
245000.0,1080,APARTMENT,APARTMENT,GOOD,3.0,110.0,False,0.0,,1.0,10.0,,,,,2.0,0.0,1.0,1.0,Brussel,Sint-jans-molenbeek
,9500,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Oost-Vlaanderen,Zarlardinge
1480000.0,8400,APARTMENT,PENTHOUSE,AS_NEW,3.0,234.0,False,,,1.0,340.0,,,,,,,,1.0,West-Vlaanderen,Zandvoorde
885000.0,8301,APARTMENT,APARTMENT,,2.0,90.0,True,0.0,,1.0,12.0,,,,,,,,1.0,West-Vlaanderen,Ramskapelle
299000.0,1300,APARTMENT,APARTMENT,TO_RENOVATE,3.0,155.0,False,0.0,,1.0,44.0,,,,,2.0,0.0,0.0,1.0,Waals-Brabant,Wavre
199000.0,4140,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,275.0,False,1.0,,1.0,12.0,1.0,168.0,168.0,355.0,2.0,,,,Luik,Sprimont
229000.0,2880,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,127.0,False,,,1.0,14.0,,,,,2.0,,,,Antwerpen,Weert
355000.0,9630,HOUSE,HOUSE,AS_NEW,3.0,141.0,False,,,,,,,,366.0,3.0,,0.0,0.0,Oost-Vlaanderen,Sint-Maria-Latem
199000.0,2018,APARTMENT,APARTMENT,GOOD,2.0,86.0,False,,,1.0,4.0,,,,,2.0,,,1.0,Antwerpen,Antwerpen
229000.0,3550,APARTMENT,APARTMENT,GOOD,2.0,125.0,True,0.0,,1.0,,,,,,4.0,,,0.0,Limburg,Zolder
355001.0,3980,APARTMENT,PENTHOUSE,,2.0,109.0,False,,,1.0,13.0,,,,,,,,1.0,Limburg,Tessenderlo
360000.0,9940,APARTMENT,GROUND_FLOOR,AS_NEW,2.0,103.0,True,0.0,,1.0,21.0,,,,,2.0,0.0,0.0,1.0,Oost-Vlaanderen,Sleidinge
,9080,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Oost-Vlaanderen,Zeveneken
325000.0,9230,APARTMENT,APARTMENT,,2.0,,False,0.0,,1.0,33.0,,,,,,0.0,0.0,,Oost-Vlaanderen,Wetteren
449500.0,2040,HOUSE,HOUSE,GOOD,4.0,178.0,False,0.0,,,,1.0,1220.0,1220.0,606.0,,,,,Antwerpen,Zandvliet
345000.0,1200,APARTMENT,APARTMENT,GOOD,2.0,95.0,False,,,1.0,,,,,,,,,1.0,Brussel,Sint-lambrechts-woluwe
249000.0,2100,HOUSE,HOUSE,GOOD,2.0,143.0,False,,,,,1.0,12.0,12.0,200.0,2.0,,,,Antwerpen,Deurne
982700.0,1410,APARTMENT,GROUND_FLOOR,AS_NEW,2.0,169.0,True,0.0,,1.0,22.0,1.0,142.0,142.0,,2.0,0.0,1.0,1.0,Waals-Brabant,Waterloo
945000.0,2370,HOUSE,VILLA,AS_NEW,6.0,434.0,False,,,,,,,,2176.0,4.0,,0.0,0.0,Antwerpen,Arendonk
269000.0,1800,APARTMENT,APARTMENT,GOOD,1.0,71.0,False,,,1.0,9.0,,,,,,,,1.0,Vlaams-Brabant,Vilvoorde
